API 10/UWI,District,Filed Date,Approved Date,Expired Date,State/Province,County/Parish,Operator Alias (Legacy),Lease Name,Well Number,Formation,Permit Depth,True Vertical Depth,Permit Type,Well Type,Drill Type,Well Status,Permit Status,Field,Operator (Reported),Amended Date,Contact Name,Contact Phone,Operator Address,Operator City,Operator State,Operator Zip,Operator City 30mi,Section,Operator City 50mi,Township,Range,Block,Survey,True Vertical Depth UOM,Abstract,WGID,H2S Area,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),OFS Region,Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84),Lease Number,Permit Depth UOM,Permit Number,DI Basin,DI Play,DI Subplay,Operator Company Name,Operator Ticker
4210336844,8,2021-08-05,2021-08-05,2023-08-05,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR 1,3808,"DEVONIAN,FUSSELMAN,SILURIAN,WICHITA-ALBANY,WOLFCAMP",10000,10000,NewDrill,OIL,V,DUC,Active,"DUNE,RUNNING W,UNIVERSITY WADDELL,WADDELL","BLACKBEARD OPERATING, LLC",2021-09-07,VALERIE MOSS,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,14,Dallas,,,B23,"PSL/WADDELL, W N",,1159,19349410,true,31.6078752,-102.4881998,PERMIAN BASIN,31.6078752,-102.4881998,,ft,871732,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336832,8,2021-07-01,2021-08-04,2023-08-04,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3175,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,29,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1272,19347572,true,31.5082002,-102.6094161,PERMIAN BASIN,31.5082002,-102.6094161,,ft,870928,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336843,8,2021-07-30,2021-08-02,2023-08-02,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3257,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,4,Dallas,,,B27,"PSL/WADDELL, W N & CO",,1274,19349210,true,31.4722510,-102.6912041,PERMIAN BASIN,31.4722510,-102.6912041,,ft,871607,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336840,8,2021-07-21,2021-07-26,2023-07-26,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3086,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1266,19348670,true,31.5224496,-102.6299499,PERMIAN BASIN,31.5224496,-102.6299499,,ft,871426,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336825,8,2021-06-21,2021-07-21,2023-07-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3082,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19346933,true,31.5263523,-102.6329693,PERMIAN BASIN,31.5263523,-102.6329693,,ft,870674,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336834,8,2021-07-08,2021-07-19,2023-07-19,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3166,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1267,19347856,true,31.5124416,-102.6188218,PERMIAN BASIN,31.5124416,-102.6188218,,ft,871042,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336833,8,2021-07-07,2021-07-09,2023-07-09,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3104,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1255,19347864,true,31.5119170,-102.6738600,PERMIAN BASIN,31.5119170,-102.6738600,,ft,871008,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336831,8,2021-07-01,2021-07-08,2023-07-08,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3087,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1266,19347594,true,31.5237274,-102.6265942,PERMIAN BASIN,31.5237274,-102.6265942,,ft,870925,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336829,8,2021-06-29,2021-07-06,2023-07-06,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3539,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1266,19347439,true,31.5188469,-102.6331666,PERMIAN BASIN,31.5188469,-102.6331666,,ft,870855,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336830,8,2021-06-30,2021-07-01,2023-07-01,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3013,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DRILLING,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,14,Dallas,,,B21,"PSL/WADDELL, W N & CO",,1246,19347440,true,31.5191633,-102.7066209,PERMIAN BASIN,31.5191633,-102.7066209,,ft,870893,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336827,8,2021-06-21,2021-06-28,2023-06-28,TX,CRANE (TX),BLACKBEARD OPERATING,STEDE BONNET NW,14,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,ACTIVE,Active,"ARMER,SAND HILLS","BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,10,Dallas,,,B21,"PSL / MC KNIGHT, M B",,1114,19346914,true,31.5399183,-102.6604311,PERMIAN BASIN,31.5399183,-102.6604311,,ft,870683,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336826,8,2021-06-21,2021-06-25,2023-06-25,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3143,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1266,19346897,true,31.5153638,-102.6325277,PERMIAN BASIN,31.5153638,-102.6325277,,ft,870684,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336828,8,2021-06-21,2021-06-25,2023-06-25,TX,CRANE (TX),BLACKBEARD OPERATING,BUCCANEER,9,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",2021-09-10,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,5,Dallas,,,B21,"PSL / THOMASON, MRS R",,312,19346879,true,31.5443124,-102.7226984,PERMIAN BASIN,31.5443124,-102.7226984,,ft,870687,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336823,8,2021-06-15,2021-06-21,2023-06-21,TX,CRANE (TX),BLACKBEARD OPERATING,WILLIAM LARUE WELLER,2,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,DUC,Active,"ARMER,SAND HILLS","BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,27,Dallas,,,B17,"PSL / LINEBERRY, W D",,408,19346878,true,31.5529148,-102.7243768,PERMIAN BASIN,31.5529148,-102.7243768,,ft,870499,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336801,8,2021-05-07,2021-06-21,2023-06-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,4001H,MCKNIGHT,4000,,NewDrill,OIL,H,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1255,19344873,true,31.5025568,-102.6660338,PERMIAN BASIN,31.4854628,-102.6627207,,ft,869722,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336802,8,2021-05-10,2021-06-21,2023-06-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,4002H,MCKNIGHT,4000,,NewDrill,OIL & GAS,H,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",2021-07-16,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1256,19345148,true,31.5068583,-102.6545948,PERMIAN BASIN,31.4884077,-102.6499103,,ft,869744,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336803,8,2021-05-10,2021-06-21,2023-06-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,4003H,MCKNIGHT,4000,,NewDrill,OIL & GAS,H,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1256,19345149,true,31.5073417,-102.6413794,PERMIAN BASIN,31.4910007,-102.6386351,,ft,869752,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336824,8,2021-06-14,2021-06-18,2023-06-18,TX,CRANE (TX),BLACKBEARD OPERATING,BUCCANEER,2,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,"ARMER,SAND HILLS","BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,5,Dallas,,,B21,"PSL/THOMASON, MRS R",,312,19346687,true,31.5425630,-102.7221366,PERMIAN BASIN,31.5425630,-102.7221366,,ft,870493,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336822,8,2021-06-11,2021-06-17,2023-06-17,TX,CRANE (TX),BLACKBEARD OPERATING,STEDE BONNET,18,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,10,Dallas,,,B21,"PSL / MC KNIGHT, M B",,1114,19346544,true,31.5345520,-102.6495400,PERMIAN BASIN,31.5345520,-102.6495400,,ft,870450,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336819,8,2021-06-02,2021-06-11,2023-06-11,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3169,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1266,19346137,true,31.5101117,-102.6220094,PERMIAN BASIN,31.5101117,-102.6220094,,ft,870219,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336821,8,2021-06-09,2021-06-10,2023-06-10,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3074,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19346135,true,31.5331436,-102.6398223,PERMIAN BASIN,31.5331436,-102.6398223,,ft,870370,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336820,8,2021-06-07,2021-06-09,2023-06-09,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3024,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,COMPLETED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,17,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1253,19346136,true,31.5052584,-102.7061250,PERMIAN BASIN,31.5052584,-102.7061250,,ft,870299,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336818,8,2021-06-02,2021-06-07,2023-06-07,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3107,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1255,19346138,true,31.5077638,-102.6723153,PERMIAN BASIN,31.5077638,-102.6723153,,ft,870197,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336794,8,2021-04-28,2021-06-01,2023-06-01,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3063,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,11,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1243,19344060,true,31.5289222,-102.6507833,PERMIAN BASIN,31.5289222,-102.6507833,,ft,869467,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336796,8,2021-04-28,2021-06-01,2023-06-01,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3142,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1266,19344058,true,31.5138639,-102.6373167,PERMIAN BASIN,31.5138639,-102.6373167,,ft,869473,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336816,8,2021-05-26,2021-05-27,2023-05-27,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3141,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1266,19345767,true,31.5196108,-102.6273720,PERMIAN BASIN,31.5196108,-102.6273720,,ft,870100,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336815,8,2021-05-25,2021-05-26,2023-05-26,TX,CRANE (TX),BLACKBEARD OPERATING,WILLIAM LARUE WELLER,1,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,"ARMER,SAND HILLS","BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,27,Dallas,,,B17,"PSL/LINEBERRY, W D",,408,19345663,true,31.5498024,-102.7233582,PERMIAN BASIN,31.5498024,-102.7233582,,ft,870059,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336813,8,2021-05-20,2021-05-24,2023-05-24,TX,CRANE (TX),BLACKBEARD OPERATING,STEDE BONNET,17,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,10,Dallas,,,B21,"PSL / MC KNIGHT, M B",,1114,19345438,true,31.5375851,-102.6552198,PERMIAN BASIN,31.5375851,-102.6552198,,ft,869981,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336811,8,2021-05-19,2021-05-24,2023-05-24,TX,CRANE (TX),BLACKBEARD OPERATING,YELLOW JACK NWSW,32,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,8,Dallas,,,B21,"PSL / MC KNIGHT, M B",,1113,19345441,true,31.5267742,-102.6962569,PERMIAN BASIN,31.5267742,-102.6962569,,ft,869966,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336814,8,2021-05-21,2021-05-24,2023-05-24,TX,CRANE (TX),BLACKBEARD OPERATING,LANDLUBBER,38,"CLEAR FORK,TUBB",9000,9000,NewDrill,OIL,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,ANDREW STAMPS,7135025033,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,26,Dallas,,,B17,"O`NEAL, M C / MC KNIGHT, M B",,1107,19345662,true,31.5556259,-102.7186489,PERMIAN BASIN,31.5556259,-102.7186489,,ft,870022,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336810,8,2021-05-19,2021-05-21,2023-05-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3584,"CLEAR FORK,SAN ANGELO, UPPER,TUBB",9000,9000,NewDrill,OIL & GAS,V,COMPLETED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1265,19345451,true,31.5213055,-102.6384833,PERMIAN BASIN,31.5213055,-102.6384833,,ft,869964,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336812,8,2021-05-20,2021-05-21,2023-05-21,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3077,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,18,Dallas,,,B26,"PSL/WADDELL, W N & CO",,1265,19345449,true,31.5296437,-102.6376417,PERMIAN BASIN,31.5296437,-102.6376417,,ft,869997,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336807,8,2021-05-14,2021-05-18,2023-05-18,TX,CRANE (TX),BLACKBEARD OPERATING,WATERLOGGED,3SD,ELLENBURGER,9000,9000,NewDrill,OIL,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,7,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1241,19345136,true,31.5325771,-102.7124120,PERMIAN BASIN,31.5325771,-102.7124120,,ft,869870,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336806,8,2021-05-14,2021-05-18,2023-05-18,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3132,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1256,19345135,true,31.5079440,-102.6495339,PERMIAN BASIN,31.5079440,-102.6495339,,ft,869872,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336804,8,2021-05-11,2021-05-13,2023-05-13,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3157,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B26,"PSL / WADDELL, W N & CO",,1267,19345159,true,31.5200138,-102.6209617,PERMIAN BASIN,31.5200138,-102.6209617,,ft,869778,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336805,8,2021-05-14,2021-06-18,2023-06-18,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3105,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,19,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1255,19345160,true,31.5128760,-102.6697250,PERMIAN BASIN,31.5128760,-102.6697250,,ft,869871,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336792,8,2021-04-20,2021-04-29,2023-04-29,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3121,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,20,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1256,19343893,true,31.5179497,-102.6471696,PERMIAN BASIN,31.5179497,-102.6471696,,ft,869288,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336795,8,2021-04-28,2021-04-29,2023-04-29,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3012,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,DUC,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,7,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1242,19344059,true,31.5247333,-102.6983472,PERMIAN BASIN,31.5247333,-102.6983472,,ft,869468,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336793,8,2021-04-28,2021-04-29,2023-04-29,TX,CRANE (TX),BLACKBEARD OPERATING,WADDELL TR A,3131,"CLEAR FORK,SAN ANGELO, UPPER,TUBB,WOLFCAMP",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,SAND HILLS,"BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,22,Dallas,,,B21,"PSL / WADDELL, W N & CO",,1258,19344057,true,31.5006251,-102.6560250,PERMIAN BASIN,31.5006251,-102.6560250,,ft,869464,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
4210336791,8,2021-04-19,2021-04-26,2023-04-26,TX,CRANE (TX),BLACKBEARD OPERATING,STEDE BONNET E,6,"CLEAR FORK,TUBB,WICHITA-ALBANY",9000,9000,NewDrill,OIL & GAS,V,PERMITTED,Active,"ARMER,SAND HILLS","BLACKBEARD OPERATING, LLC",,SHANNON BURK,4322420050,"1751 RIVER RUN
SUITE 405",FORT WORTH,TX,76107,,7,Dallas,,,B26,"PSL / MC KNIGHT, M B",,1123,19343892,true,31.5353824,-102.6466085,PERMIAN BASIN,31.5353824,-102.6466085,,ft,869251,CENTRAL BASIN PLATFORM,CENTRAL BASIN PLATFORM,,"BLACKBEARD OPERATING, LLC",
